No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
424,IEX,IDEX Corporation,178,15,17,13,13,5,17,14,5,1,20,9,7,13,20,9,16530,23.52,5.35,52.98,31.3,5.33,1.11,11.6,0,0,1.53,-5.14,-9.56,381.17,1,Industrials,Specialty Industrial Machinery,USA,27.93,215.74,-1.54%,595075,2.33,5.2,38.42,12.10%,12.00%,6.80%,20.40%,13.80%,2.6,1.7,0.48,44.80%,24.70%,18.40%,2/1/2023 8:30,75.4,75.17,0.10%,-23.05%,-1.71%,301.00%,-1.91%,4.81%,10.00%,-5.51%,2.45%,2.01%,2.2,1.56,0.023222397,-3.65%,-5.39%,1.01%,-12.38%,25.30%,38.81,-0.97%,-0.58%,367,403,325,309,126,420,328,124,14,489,217,156,324,480,215,4297
422,KEYS,"Keysight Technologies, Inc.",178,11,13,15,8,6,16,17,4,6,9,12,18,17,15,11,28159.99,18.19,6.27,26,29.2,6.77,0,14.4,0.41,87.7,1.92,-17.69,-15.2,1127.56,1.09,Technology,Scientific & Technical Instruments,USA,24.38,155.16,-0.15%,2392089,2.9,5.07,12.64,61.60%,8.40%,11.20%,28.40%,19.70%,3.1,2.4,0.41,63.60%,25.00%,20.80%,2/21/2023 16:30,178,177.42,0.60%,-7.72%,-3.05%,301.00%,0.42%,-6.34%,0.49%,-9.30%,2.14%,2.29%,2,2.12,0.026359887,-4.18%,-10.11%,-5.60%,-18.10%,21.29%,34.44,-0.23%,0.08%,257,310,353,182,130,388,407,84,127,221,285,429,404,377,255,4209
421,GEHC,GE HealthCare Technologies Inc.,178,9,12,11,6,14,7,20,19,12,20,13,1,6,8,20,35072.96,17.8,3.66,19.45,-14.7,15.1,0,0,0.88,41.66,2.2,4.87,0,3136.38,4,Healthcare,Health Information Services,USA,18.13,75.84,-1.02%,5801437,,1.91,24.27,,,,,11.10%,1.2,0.9,0.88,39.10%,13.80%,10.40%,1/30/2023 8:30,453.93,453.16,0.17%,-8.33%,,317.00%,1.16%,,,29.91%,2.89%,2.42%,2,1.85,0.027162447,0.73%,7.74%,11.70%,-3.71%,43.09%,57.27,-1.33%,0.31%,222,297,261,139,351,153,496,465,279,479,325,16,136,178,502,4299
418,EBAY,eBay Inc.,178,12,4,12,5,20,12,9,20,16,8,14,16,9,5,16,23069.91,9.28,4.43,17.53,-700.7,9.87,2.38,-6.1,1.72,90,2.42,-15.29,-3.86,4798.47,1.36,Consumer Cyclical,Internet Retail,USA,,42.06,1.47%,11506421,,2.36,3.1,-25.90%,5.15%,-0.30%,-22.80%,19.10%,2.2,2.2,1.5,72.60%,24.00%,-13.00%,2/22/2023 16:30,543,533.61,0.10%,-9.69%,-1.02%,270.00%,0.05%,-1.41%,-23.21%,1.42%,2.84%,2.44%,2.7,2.4,0.029243937,-5.97%,-9.53%,-4.51%,-30.35%,17.09%,35.32,2.21%,-0.72%,296,90,294,122,502,297,203,492,379,187,346,388,202,116,385,4299
420,MTCH,"Match Group, Inc.",178,18,9,19,7,5,4,17,7,20,2,17,18,18,6,11,10591.88,14.25,1000,22.22,37.1,21.45,0,8.4,100,97.6,3.41,-19.42,-17.59,4142.65,1.09,Communication Services,Internet Content & Information,USA,29.61,36.72,0.27%,4170758,1.79,3.32,18.23,-3.80%,16.55%,19.10%,-88.60%,14.50%,1.6,1.6,,69.90%,16.10%,11.40%,1/31/2023 16:30,279.39,277.47,0.40%,-0.66%,-3.23%,228.00%,3.47%,-36.54%,-60.24%,-11.50%,3.36%,3.53%,2.2,1.01,0.045751634,-8.18%,-17.93%,-32.15%,-67.89%,6.07%,32.78,0.14%,0.14%,450,207,477,157,115,84,422,176,481,40,422,439,442,134,264,4310
417,NRG,"NRG Energy, Inc.",178,20,1,6,18,18,8,2,13,16,20,19,14,8,6,9,7548.9,5.78,1.89,3000,-42,13.72,4.8,3.9,2.1,0,5.37,-12.14,-3.05,4067.99,1.01,Utilities,Utilities - Independent Power Producers,USA,6.47,31.48,-0.41%,11156123,,0.24,17.56,27.80%,-3.30%,28.30%,25.30%,13.30%,1.3,1.2,2.08,13.00%,6.40%,3.90%,2/16/2023 8:30,230,228.25,0.90%,2.21%,-1.60%,301.00%,-0.47%,-29.83%,-19.69%,-1.07%,3.61%,2.99%,2.8,2.74,0.032719187,-4.60%,-5.35%,-17.63%,-34.17%,4.07%,40.48,-1.38%,0.98%,479,21,129,440,429,189,50,312,396,503,466,331,186,139,225,4295
419,RL,Ralph Lauren Corporation,178,20,7,9,19,1,7,7,9,8,20,20,12,6,17,16,7407.24,12.02,2.99,3000,653.3,14.56,2.7,7.2,0.6,0,13.69,-10.28,0.41,920.33,1.41,Consumer Cyclical,Apparel Manufacturing,USA,14.89,110.92,-1.12%,980987,1.75,1.15,4.36,54.20%,8.52%,-1.30%,21.40%,14.20%,2.1,1.4,0.59,65.30%,10.90%,8.00%,2/9/2023 8:30,66.5,40.2,3.80%,-1.44%,-0.21%,598.00%,-2.13%,19.17%,-2.70%,4.97%,2.90%,2.35%,2.5,1.07,0.027857916,-5.05%,-6.86%,8.02%,-13.98%,34.89%,34.19,-0.76%,-0.37%,480,152,225,457,2,167,175,203,199,495,500,293,130,407,398,4283
426,TRMB,Trimble Inc.,179,17,11,9,10,13,17,17,10,5,4,4,15,14,15,18,12407.85,16.68,2.97,35.65,-7.2,5.52,0,6.3,0.38,95.7,1.01,-13.27,-10.65,1228.66,1.58,Technology,Scientific & Technical Instruments,USA,27.14,48.75,-1.42%,3108515,2.71,3.38,45.79,64.60%,10.00%,6.80%,11.40%,8.80%,1,0.8,0.3,57.30%,16.80%,12.20%,2/8/2023 8:30,247.1,245.71,0.20%,-1.44%,-0.81%,202.00%,0.97%,-17.96%,-28.59%,-3.58%,2.57%,2.44%,2.4,2.53,0.030153846,-5.45%,-9.99%,-16.57%,-34.88%,3.53%,35.96,-0.77%,-0.65%,423,274,223,235,315,409,403,237,115,81,100,357,339,364,448,4323
428,CTAS,Cintas Corporation,179,7,19,17,12,9,10,14,3,11,18,8,5,10,20,16,44588.5,30.59,12.82,51.11,13.8,11.1,1.06,15.5,0.85,66.4,1.41,-2.68,-5.78,337.73,1.34,Industrials,Specialty Business Services,USA,35.21,432.73,-0.66%,577482,2.88,5.32,496.53,22.80%,12.21%,8.10%,38.60%,21.70%,1.9,1.5,0.72,46.50%,20.30%,15.30%,12/21/2022 8:30,101.64,86.25,0.50%,-3.47%,0.60%,361.00%,1.03%,8.57%,11.20%,-4.18%,2.58%,1.98%,2.2,1.71,0.021791879,-0.92%,-1.57%,2.91%,-7.97%,25.84%,46.37,-0.66%,0.00%,168,453,420,299,202,248,337,73,269,436,195,104,246,486,382,4318
425,ALLE,Allegion plc,179,19,9,16,10,12,14,11,5,17,2,9,16,10,18,11,9417.62,14.96,9.66,37.43,-2.8,8.45,1.74,12.6,2.22,97.6,1.53,-15.02,-5.88,680.87,1.11,Industrials,Security & Protection Services,Ireland,19.9,103.32,-2.69%,1994056,1.93,2.88,32.7,8.90%,10.30%,6.30%,56.30%,17.20%,1.7,1,2.21,40.40%,17.70%,14.00%,2/22/2023 8:30,88,87.4,0.10%,13.93%,1.64%,197.00%,-3.88%,10.92%,-11.27%,-1.84%,3.07%,2.60%,2.6,2.93,0.029519938,-7.85%,-9.40%,-1.59%,-16.31%,18.31%,32.2,-2.53%,-0.17%,463,223,398,247,297,335,259,109,404,41,218,383,248,440,270,4335
427,BXP,"Boston Properties, Inc.",179,19,15,3,6,3,19,1,13,17,1,17,20,20,13,12,8641.52,20.73,1.31,20.56,70.1,1.36,7.67,3.6,2.36,99.8,3.32,-30.18,-26.52,1447.72,1.12,Real Estate,REIT - Office,USA,9.47,51.1,-4.50%,4518259,1.35,2.78,12.52,13.00%,7.00%,3.60%,14.10%,5.10%,,,2.36,63.00%,34.00%,27.30%,1/31/2023 16:30,156.78,156.46,0.10%,6.28%,-2.83%,359.00%,-11.04%,-38.26%,-58.72%,-24.39%,6.08%,3.66%,2.6,3.12,0.048923679,-19.63%,-25.16%,-34.10%,-61.61%,-0.97%,20.68,-3.75%,-0.78%,471,361,59,147,62,463,8,322,413,3,414,489,486,327,284,4309
429,ALGN,"Align Technology, Inc.",179,12,19,15,15,18,4,17,10,1,8,17,7,1,16,19,25278.14,32.95,6.91,91.32,-52.4,21.59,0,6.1,0,89.3,3.32,-5.18,63.87,1070.49,1.59,Healthcare,Medical Devices,USA,69.77,320.87,-1.69%,1477364,1.61,6.77,25.29,3.60%,43.25%,20.40%,9.90%,11.20%,1.3,1.1,0,70.50%,17.20%,9.70%,2/1/2023 16:30,77.54,73.17,0.30%,7.59%,-1.34%,227.00%,2.58%,27.33%,-23.72%,52.14%,3.81%,3.75%,2.1,1.38,0.040265528,1.06%,9.73%,29.67%,-30.52%,86.50%,54.61,-1.30%,-0.40%,283,465,365,363,451,82,421,242,22,197,415,158,1,385,453,4303
430,SEE,Sealed Air Corporation,180,20,5,18,8,11,7,10,8,18,5,9,14,17,16,14,6613.68,10.45,18.53,25.68,3.4,15.01,1.81,8,10.69,93.9,1.55,-13,-16.18,1070.09,1.26,Consumer Cyclical,Packaging & Containers,USA,13.25,44.1,-1.50%,1900557,2.5,1.17,14.5,44.80%,5.30%,4.80%,206.50%,17.30%,1,0.6,9.41,31.40%,16.50%,8.70%,2/9/2023 8:30,144.7,143.9,0.60%,0.30%,-6.32%,209.00%,-2.58%,-13.12%,-34.41%,-11.59%,2.53%,2.22%,2.6,1.78,0.026984127,-7.78%,-13.39%,-15.97%,-37.65%,6.94%,26.28,-0.99%,-0.51%,488,118,439,180,260,156,251,187,451,114,221,348,424,386,347,4370
431,IBM,International Business Machines Corporation,180,3,7,13,10,19,16,2,17,17,19,16,11,18,5,7,112834.97,12.23,5.11,35.91,-60.3,6.61,5.34,1.3,2.32,58.5,2.88,-9.32,-17.46,4520.88,0.85,Technology,Information Technology Services,USA,65.13,123.69,-0.81%,37399364,9.77,1.86,12.91,-0.299,0.0667,-0.052,0.081,2.50%,0.9,0.9,2.1,54.00%,1.90%,2.70%,1/25/2023 16:30,905.86,903.33,0.10%,-4.31%,0.0143,575.00%,-1.40%,-0.0143,-0.0264,-12.21%,2.10%,1.56%,2.5,8.27,0.018109791,-4.00%,-8.45%,-8.54%,-19.27%,7.05%,27.62,-0.31%,-0.50%,70,161,316,237,460,389,34,413,410,461,391,270,440,122,156,4330
432,CRL,"Charles River Laboratories International, Inc.",181,18,10,10,10,6,4,17,10,12,1,15,19,14,19,16,10436.97,15.7,3.3,35.39,24.7,19.95,0,6.6,0.91,98.99,2.6,-23.3,-9.99,554.36,1.37,Healthcare,Diagnostics & Research,USA,20.36,192.92,-0.33%,1096553,2.13,2.62,44.43,17.90%,9.56%,16.40%,17.90%,9.50%,1.3,1.1,0.91,36.80%,16.40%,12.20%,2/22/2023 8:30,50.91,50.37,0.10%,-41.13%,3.18%,237.00%,-4.75%,-5.25%,-28.75%,-11.46%,4.43%,3.80%,1.7,1.98,0.047014306,-12.60%,-17.40%,-13.06%,-37.39%,6.37%,29.26,0.86%,-1.18%,451,242,247,230,142,94,426,227,287,15,363,468,330,455,390,4367
433,HRL,Hormel Foods Corporation,181,13,15,9,16,9,14,7,8,6,20,17,16,18,12,1,21248.58,20.49,2.75,174.6,9.6,8.27,2.87,7.4,0.43,41.4,3.17,-15.04,-17.54,1766.04,0.19,Consumer Defensive,Packaged Foods,USA,21.57,38.35,-2.07%,4484618,6.54,1.72,34.41,3.00%,3.30%,6.30%,13.10%,9.60%,2.3,1.1,0.43,17.10%,10.40%,7.90%,3/2/2023 8:30,546.38,287.16,0.20%,-2.88%,0.10%,516.00%,-2.12%,-16.54%,-22.32%,-15.81%,2.02%,1.79%,3.2,2.54,0.020860495,-9.15%,-13.02%,-17.44%,-30.41%,-1.08%,17.24,-2.02%,-0.05%,311,356,211,393,224,344,159,195,135,480,410,384,441,279,1,4323
437,EPAM,"EPAM Systems, Inc.",182,15,14,13,11,14,3,17,6,2,3,8,19,19,20,18,16902.11,19.96,5.37,44.19,-13.1,24.33,0,11.3,0.01,96.6,1.42,-23.67,-21.15,407.21,1.58,Technology,Information Technology Services,USA,39.52,279.79,-0.05%,903322,2.44,3.5,9.7,21.50%,16.20%,27.20%,15.30%,16.00%,3.7,3.7,0.01,31.90%,11.90%,8.70%,2/16/2023 8:30,57.58,55.71,2.20%,-0.08%,2.82%,194.00%,-1.04%,-32.26%,-0.69%,-14.63%,3.53%,3.52%,1.8,2.22,0.040673362,-8.21%,-15.33%,-19.67%,-39.57%,7.57%,31.51,-0.17%,0.13%,359,347,326,273,342,69,415,129,36,63,200,474,465,478,447,4423
438,COO,"The Cooper Companies, Inc.",182,14,17,7,11,19,9,16,14,5,20,15,4,4,20,7,17413.08,23.72,2.3,41.11,-86.9,12.9,0.02,3.2,0.37,0,2.73,-1.32,5.12,294.25,0.89,Healthcare,Medical Instruments & Supplies,USA,45.21,341.5,-1.10%,547196,4.52,5.15,147.32,0.60%,10.00%,9.10%,5.20%,4.20%,1.7,1,0.36,65.30%,15.60%,11.10%,3/2/2023 16:30,49.4,49.08,0.56%,-12.50%,-3.96%,455.00%,5.15%,13.85%,-16.12%,3.28%,3.40%,2.78%,2.4,1.86,0.029809663,1.46%,-0.09%,8.79%,-20.56%,39.84%,52.38,-1.05%,-0.05%,350,407,171,259,473,210,398,339,108,486,374,78,80,491,172,4396
435,IPG,"The Interpublic Group of Companies, Inc.",182,17,6,11,20,12,17,4,11,11,20,16,12,5,8,12,13174.26,11.08,3.59,3000,-0.7,5.84,3.68,5.3,0.8,0,2.83,-10.01,0.84,3141.4,1.12,Communication Services,Advertising Agencies,USA,14.2,33.73,-0.94%,10348837,1.92,1.21,5.18,11.20%,0.074,3.80%,26.80%,16.00%,1,1,0.79,16.90%,12.50%,8.60%,2/9/2023 8:30,387.9,383.16,0.51%,-7.90%,-1.16%,345.00%,-0.12%,21.24%,-6.95%,1.26%,2.73%,1.95%,2.4,3.29,0.024607175,-4.58%,-6.63%,8.00%,-14.65%,34.17%,37.13,0.03%,-0.97%,415,133,256,491,284,405,98,260,259,494,388,285,121,177,285,4351
436,GNRC,Generac Holdings Inc.,182,20,9,10,18,17,2,18,9,9,5,20,17,2,13,13,7287.83,14,3.11,3000,-34.8,28.9,0,6.7,0.63,94,9.7,-16.34,11.84,1479.88,1.19,Industrials,Specialty Industrial Machinery,USA,20.9,113.13,-2.08%,1377758,,1.6,54.92,21.30%,-0.0144,22.10%,15.10%,12.60%,2.2,0.8,0.61,33.30%,12.30%,7.70%,2/15/2023 8:30,62.03,59.73,1.20%,-7.56%,-0.95%,392.00%,-0.03%,-45.79%,-62.96%,12.39%,5.53%,4.39%,2.3,0.93,0.050561301,-5.42%,-3.37%,-31.66%,-65.57%,31.10%,43.53,-1.81%,-0.28%,482,203,234,439,415,48,430,219,210,112,492,411,31,324,315,4365
434,AAL,American Airlines Group Inc.,182,19,1,20,2,2,2,18,19,20,19,20,17,4,1,18,9354.44,4.87,1000,5.16,106.3,35.55,0,0.2,100,55.5,9.78,-16.79,4.72,25162.57,1.55,Industrials,Airlines,USA,127.09,13.98,-0.99%,31241946,,0.19,1.04,-46.10%,,2.80%,-0.016,5.20%,0.7,0.6,,57.90%,3.30%,0.30%,1/26/2023 8:30,650.95,642.23,0.10%,-13.65%,1.43%,250.00%,-9.57%,-2.03%,-15.12%,9.91%,4.90%,3.55%,3,1.24,0.043633763,-10.80%,-12.49%,-2.80%,-34.73%,19.99%,31.44,0.14%,-1.13%,464,13,502,29,44,39,451,456,488,465,493,417,81,16,443,4401
441,BR,"Broadridge Financial Solutions, Inc.",183,15,12,16,16,12,13,9,10,17,8,10,8,9,19,9,16392.21,17.94,8.9,144.81,-2.1,8.81,2.15,6.5,2.3,90.4,1.69,-6.57,-4.04,513.85,1.01,Technology,Information Technology Services,USA,30.1,135.16,-1.69%,2113119,2.55,2.81,58.54,11.00%,11.80%,6.60%,28.70%,11.00%,1.3,1.3,2.3,27.90%,13.40%,9.10%,2/2/2023 8:30,117.7,116.87,0.60%,-5.68%,0.23%,385.00%,-1.34%,-17.39%,-10.42%,0.77%,2.39%,1.77%,2.7,4.11,0.021751998,-4.08%,-6.12%,-9.23%,-26.28%,2.90%,33.22,-2.40%,0.72%,368,300,390,384,293,323,224,228,409,184,251,198,205,465,224,4446
440,JBHT,"J.B. Hunt Transport Services, Inc.",183,14,11,13,16,6,13,14,4,4,15,15,14,14,18,12,17793.53,16.46,4.74,256.39,29,9.54,1,13.1,0.34,77.5,2.52,-12.94,-10.56,711.14,1.14,Industrials,Integrated Freight & Logistics,USA,18.19,167.5,-2.44%,1179083,1.32,1.2,342.84,0.50%,13.83%,15.60%,28.20%,20.70%,1.4,1.4,0.34,17.60%,9.00%,6.50%,1/18/2023 8:30,103.67,81.9,0.30%,-4.01%,-3.33%,290.00%,-4.53%,-3.75%,-23.19%,-3.93%,4.20%,2.76%,2.2,1.66,0.032298507,-7.42%,-9.36%,-4.83%,-23.15%,8.82%,32.3,-2.41%,-0.03%,344,266,306,402,131,306,345,101,100,358,355,347,338,437,289,4425
443,PKI,"PerkinElmer, Inc.",183,15,14,7,8,18,4,16,13,8,9,16,11,16,17,11,15914.42,20.12,2.09,28.47,-46.8,19.15,0.23,4,0.6,88.4,2.76,-9.44,-14.72,829.03,1.1,Healthcare,Diagnostics & Research,USA,30.25,122.56,-2.79%,1142437,,4.81,35.02,11.30%,-8.13%,8.00%,7.90%,5.10%,2.1,1.9,0.53,60.10%,22.40%,17.20%,2/14/2023 8:30,126.16,126.05,0.10%,-33.32%,-9.43%,419.00%,1.94%,-7.28%,-30.40%,-12.59%,3.28%,2.79%,2.4,1.38,0.033453003,-2.84%,-7.51%,-10.62%,-33.66%,8.02%,41.46,-2.79%,0.00%,375,352,158,195,438,101,392,310,195,209,380,272,401,420,267,4465
439,DVA,DaVita Inc.,183,20,6,16,2,17,5,20,14,19,7,17,10,4,18,8,6957.66,10.82,9.71,7.24,-35.9,17.28,0,3.3,12.53,90.7,3.36,-7.64,2.76,673.9,0.95,Healthcare,Medical Care Facilities,USA,13.62,76.77,-1.61%,1076573,,0.6,21.62,10.70%,-1.70%,1.30%,83.20%,11.80%,1.2,1.2,12.2,29.30%,11.50%,4.80%,2/22/2023 16:30,90.09,87.34,0.10%,3.23%,-2.56%,435.00%,2.80%,-17.26%,-31.66%,2.81%,2.95%,2.81%,3.1,1.6,0.028917546,-4.34%,-4.95%,-7.27%,-38.49%,17.60%,41.48,-1.35%,-0.27%,486,127,399,51,422,118,485,334,454,175,420,229,96,441,198,4435
442,HST,"Host Hotels & Resorts, Inc.",183,18,13,4,3,13,18,6,11,9,20,18,17,15,3,15,11082.38,18.22,1.63,10.17,-9.1,4.73,3.13,5.2,0.63,0,4.71,-16.77,-11.63,7491.04,1.32,Real Estate,REIT - Hotel & Motel,USA,17.37,15.34,-3.34%,11025926,0.61,2.26,12.78,2.70%,28.40%,-1.80%,9.40%,6.90%,,,0.63,,15.80%,12.90%,2/15/2023 16:30,714.7,706.78,1.23%,0.00%,-0.50%,445.00%,-3.52%,-14.31%,-17.62%,-4.42%,3.13%,2.84%,2.2,1.47,0.032594524,-8.10%,-11.75%,-11.46%,-28.17%,2.89%,27.8,-2.23%,-1.13%,444,311,95,70,321,431,142,270,209,497,451,416,356,67,370,4450
446,L,Loews Corporation,184,17,20,1,1,17,19,16,17,9,18,2,15,9,17,6,12773.71,2000,0.87,4.93,-31.4,0,0.47,1.3,0.62,61.3,0.76,-13.77,-4.73,823.7,0.84,Financial,Insurance - Property & Casualty,USA,12.88,53.59,-4.08%,2776288,0.92,0.91,24.01,7.60%,14.03%,0.50%,6.70%,6.20%,,,0.56,,12.30%,7.20%,2/6/2023 8:30,237.61,194.69,0.40%,-4.25%,-3.22%,179.00%,-6.56%,-3.30%,-15.35%,-8.13%,3.27%,1.97%,3,3.37,0.026684083,-9.95%,-10.80%,-6.82%,-21.42%,8.57%,28.44,-3.60%,-0.50%,418,503,18,26,404,474,381,414,206,451,44,369,224,422,149,4503
445,ADSK,"Autodesk, Inc.",184,7,17,19,8,19,6,20,9,17,4,5,15,6,14,18,44393.57,23.88,47.52,27.05,-58.8,15.37,0,6.6,2.9,95,1.02,-13.16,-0.47,1359.5,1.53,Technology,Software - Application,USA,52.63,199.11,-0.74%,2216117,3.3,8.87,24.61,23.40%,15.95%,16.60%,70.20%,15.80%,0.7,0.7,2.52,90.40%,15.80%,11.10%,2/23/2023 16:30,216,215.09,0.10%,-2.47%,1.97%,161.00%,2.62%,-1.09%,-2.64%,6.55%,3.33%,3.11%,2.1,1.63,0.03535734,-2.75%,-3.99%,-1.05%,-15.27%,22.00%,44.64,-0.10%,-0.64%,170,409,458,189,457,149,494,223,422,90,104,355,143,346,438,4447
444,ZBRA,Zebra Technologies Corporation,184,16,9,14,10,18,10,19,10,10,7,7,13,2,20,19,15290.08,14.89,5.46,37.02,-43.3,11.94,0,6.5,0.74,91,1.25,-11.71,10.41,368.44,1.67,Technology,Communication Equipment,USA,32.83,288.71,-2.11%,461455,8.43,2.64,145.62,39.70%,3.89%,9.20%,17.10%,9.40%,0.8,0.4,0.66,0.454,9.20%,8.00%,2/16/2023 8:30,51.67,51.34,0.69%,-0.44%,0.25%,175.00%,0.18%,-2.53%,-28.12%,12.60%,3.08%,3.03%,2.4,1.25,0.034082643,-4.33%,-5.23%,-1.21%,-34.48%,28.39%,42.71,-1.82%,-0.30%,386,222,332,244,433,228,463,230,246,168,155,324,45,483,465,4424
447,AMP,"Ameriprise Financial, Inc.",185,10,4,16,3,12,13,11,16,18,11,2,18,15,19,17,30982.63,8.34,8.48,8.39,-2.1,9.05,1.78,1.6,10.01,85.2,0.72,-19.66,-12.58,547.87,1.49,Financial,Asset Management,USA,12.54,281.43,-2.31%,2111137,1.18,2.16,4.37,14.80%,10.66%,3.30%,63.20%,6.90%,,,1.43,51.00%,23.60%,17.80%,1/25/2023 16:30,108.9,105.02,0.20%,-34.32%,-1.35%,139.00%,-6.75%,1.47%,-4.43%,-9.62%,4.34%,2.92%,2.1,3.85,0.039086096,-14.24%,-15.94%,-4.08%,-21.27%,27.93%,25.91,-2.08%,-0.23%,240,77,388,59,292,317,255,401,449,255,37,442,368,457,423,4460
450,IDXX,"IDEXX Laboratories, Inc.",185,8,20,19,15,13,8,20,1,17,7,13,10,2,19,13,40574.67,43.11,64.22,102.93,-6.7,14.09,0,25.7,2.22,91.8,2.09,-8.4,9.61,488.64,1.19,Healthcare,Diagnostics & Research,USA,58.71,471.36,-0.58%,731244,3.26,12.05,360.66,19.60%,18.00%,11.30%,124.50%,36.70%,0.9,0.6,1.14,59.50%,26.70%,20.20%,2/6/2023 8:30,82.93,82.01,0.30%,-16.38%,-0.22%,350.00%,3.63%,34.74%,-9.39%,15.54%,3.22%,2.72%,2.4,1.5,0.031313646,-0.97%,-1.46%,17.71%,-15.97%,48.67%,48.34,-0.68%,0.10%,186,487,461,369,314,180,502,15,403,152,309,251,48,470,317,4464
449,MKC,"McCormick & Company, Incorporated",185,13,17,12,19,13,12,10,11,13,9,16,5,17,15,3,19767.16,25.72,4.17,3000,-9.8,9.97,2.15,5.2,1.1,88.9,2.91,-2.91,-15.82,1252.4,0.56,Consumer Defensive,Packaged Foods,USA,28.77,72.62,-0.86%,2680300,93.41,3.11,59.18,6.30%,0.31%,6.10%,14.80%,7.60%,0.7,0.3,0.78,35.80%,14.40%,10.70%,3/28/2023 8:30,268.5,263.38,0.49%,-1.51%,1.60%,612.00%,2.35%,-7.50%,-25.00%,-12.39%,2.33%,1.86%,3,2.14,0.020242357,-1.28%,-4.67%,-10.62%,-30.96%,2.86%,43,-1.14%,0.29%,321,424,284,468,327,293,227,274,316,204,393,113,418,360,61,4483
448,VFC,V.F. Corporation,185,19,4,8,20,1,16,2,14,16,8,19,19,19,3,17,8795.27,9.65,2.5,3000,242.4,6.53,5.6,3,1.94,90.6,5.67,-23.06,-23.61,8723.57,1.47,Consumer Cyclical,Apparel Manufacturing,USA,20.11,21.42,0.14%,12592267,,0.75,,11.30%,-6.00%,7.10%,12.50%,14.70%,1.2,0.6,1.39,53.10%,5.80%,3.50%,2/7/2023 16:30,387.74,387.27,0.10%,16.65%,0.43%,252.00%,-1.65%,-47.22%,-62.19%,-22.42%,4.25%,3.99%,2.8,1.44,0.049486461,-11.21%,-21.65%,-39.25%,-64.35%,6.37%,29.59,0.28%,-0.14%,469,100,194,482,16,395,28,350,388,180,472,466,473,55,421,4489
452,AWK,"American Water Works Company, Inc.",186,11,18,10,17,17,15,10,14,15,8,12,7,14,15,3,28057.11,27.59,3.35,3000,-35.1,7.64,1.85,3.1,1.61,89,2.06,-4.98,-10.45,1144.11,0.57,Utilities,Utilities - Regulated Water,USA,31.48,141.81,-0.59%,2613789,3.8,7.4,330.08,7.90%,8.28%,2.50%,10.80%,5.50%,0.4,0.4,1.42,,34.10%,21.60%,2/15/2023 16:30,182,180.95,0.20%,0.00%,0.85%,325.00%,6.11%,-4.09%,-9.18%,-6.96%,2.98%,2.47%,2.5,2.28,0.025104012,0.73%,-5.08%,-4.05%,-18.44%,15.51%,47.89,0.01%,-0.60%,261,440,249,426,419,363,246,346,368,201,301,153,334,373,63,4543
451,LNC,Lincoln National Corporation,186,20,1,2,1,20,9,1,19,16,13,18,20,20,7,19,3660.09,2.14,1.1,0.98,-266.1,12.09,8.87,-0.7,2.07,81.7,4.52,-41.98,-37.31,3359.18,1.81,Financial,Insurance - Life,USA,,20.3,-8.19%,9119613,,0.19,1.09,-42.00%,4.50%,5.60%,-30.50%,-18.40%,,,1.91,,-12.60%,-11.90%,2/8/2023 16:30,169.2,153.12,0.20%,0.42%,2.06%,206.00%,-20.89%,-58.84%,-69.20%,-33.92%,7.90%,4.88%,3.1,2.71,0.075862069,-30.73%,-35.71%,-51.20%,-70.96%,-0.93%,16.82,-5.97%,-2.35%,501,1,38,1,497,225,4,474,394,307,444,498,497,164,474,4519
